Customer_ID,Quarter,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Category,Churn_Reason,inter_ID,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,trans_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code
0133-BMFZO,Q3,2,Churned,Yes,1.0,94,3529.0,Competitor,Competitor offered higher download speeds,1849,False,0,2,,True,36.81,False,True,Fiber Optic,16.0,True,True,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,86.25,181.65,0.0,0.0,73.62,255.27,2189,1,Female,40,False,False,False,False,0,United States,California,Alhambra,91803
0134-XWXCE,Q3,5,Stayed,No,0.0,71,3253.0,,,650,False,0,44,,True,7.72,False,True,DSL,17.0,False,False,True,True,True,True,True,True,One Year,False,Bank Withdrawal,74.85,3268.05,17.91,0.0,339.68,3589.82,990,1,Female,76,False,True,False,False,0,United States,California,Santa Monica,90403
0135-NMXAP,Q3,3,Churned,Yes,1.0,90,5671.0,Attitude,Attitude of support person,1369,False,0,12,Offer D,True,14.38,True,True,Fiber Optic,6.0,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,89.75,1052.4,0.0,0.0,172.56,1224.96,1709,1,Female,57,False,False,False,False,0,United States,California,Lodi,95240
0136-IFMYD,Q3,5,Stayed,No,0.0,63,4297.0,,,781,True,1,69,,True,18.41,True,True,Fiber Optic,17.0,False,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,109.95,7634.25,0.0,0.0,1270.29,8904.54,1121,1,Male,71,False,True,True,False,0,United States,California,Los Angeles,90001
0137-OCGAB,Q3,3,Churned,Yes,1.0,90,3056.0,Price,Lack of affordable download/upload speed,1655,False,0,1,Offer E,True,1.23,True,True,Fiber Optic,69.0,False,True,False,False,False,False,False,True,Month-to-Month,True,Mailed Check,80.2,80.2,0.0,0.0,1.23,81.43,1995,1,Female,25,True,False,False,False,0,United States,California,Fairfield,94533
0137-UDEUO,Q3,1,Churned,Yes,1.0,95,3398.0,Price,Long distance charges,2012,False,0,3,Offer E,True,25.75,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.85,63.75,0.0,0.0,77.25,141.0,3884,1,Female,24,True,False,False,False,0,United States,California,Stockton,95204
0139-IVFJG,Q3,3,Joined,No,0.0,29,5361.0,,,3022,True,10,2,,True,4.65,False,True,Fiber Optic,53.0,True,True,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,90.35,190.5,0.0,0.0,9.3,199.8,4894,1,Female,19,True,False,True,False,0,United States,California,Temecula,92592
0141-YEAYS,Q3,4,Stayed,No,0.0,77,5990.0,,,713,False,0,27,,True,2.97,True,True,Fiber Optic,4.0,False,True,True,False,False,False,False,True,Two Year,True,Bank Withdrawal,86.45,2401.05,0.0,0.0,80.19,2481.24,1053,1,Female,77,False,True,False,False,0,United States,California,Fallbrook,92028
0142-GVYSN,Q3,5,Stayed,No,0.0,68,5712.0,,,4093,False,0,26,Offer C,True,13.34,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,20.3,511.25,0.0,0.0,346.84,858.09,2221,1,Male,57,False,False,False,False,0,United States,California,Randsburg,93554
0147-ESWWR,Q3,4,Stayed,No,0.0,77,3172.0,,,1009,True,9,39,,True,20.15,True,True,Fiber Optic,21.0,False,False,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,101.25,3949.15,0.0,0.0,785.85,4735.0,1349,1,Female,73,False,True,True,False,0,United States,California,Atascadero,93422
0148-DCDOS,Q3,1,Churned,Yes,1.0,82,5641.0,Competitor,Competitor had better devices,1708,False,0,25,,True,34.88,True,True,Fiber Optic,8.0,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.7,2362.1,0.0,0.0,872.0,3234.1,2048,1,Male,41,False,False,False,False,0,United States,California,Planada,95365
0151-ONTOV,Q3,1,Churned,Yes,1.0,78,4739.0,Competitor,Competitor had better devices,1598,False,0,1,Offer E,True,39.81,False,True,Fiber Optic,23.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Mailed Check,70.9,70.9,0.0,0.0,39.81,110.71,1938,1,Female,43,False,False,False,False,0,United States,California,Moorpark,93021
0156-FVPTA,Q3,2,Churned,Yes,1.0,87,5102.0,Attitude,Attitude of service provider,2271,True,1,22,Offer D,True,27.24,False,True,DSL,21.0,True,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,54.2,1152.7,0.0,0.0,599.28,1751.98,4143,1,Male,48,False,False,True,False,0,United States,California,Solvang,93463
0164-APGRB,Q3,4,Stayed,No,0.0,69,4589.0,,,4211,False,0,72,Offer A,True,48.37,True,True,Fiber Optic,5.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,114.9,8496.7,0.0,0.0,3482.64,11979.34,2339,1,Female,56,False,False,False,False,0,United States,California,Calistoga,94515
0164-XAIRP,Q3,5,Stayed,No,0.0,34,2511.0,,,6850,False,0,24,,True,10.64,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,19.55,470.2,0.0,0.0,255.36,725.56,6850,1,Female,51,False,False,False,False,0,United States,California,La Mirada,90638
0168-XZKBB,Q3,5,Stayed,No,0.0,64,5072.0,,,6192,True,8,19,,True,7.84,True,True,Fiber Optic,16.0,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,86.85,1564.4,0.0,0.0,148.96,1713.36,6192,1,Female,34,False,False,True,False,0,United States,California,Boron,93516
0174-QRVVY,Q3,5,Stayed,No,0.0,68,5747.0,,,4886,True,2,71,,True,9.2,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.35,1847.55,0.0,0.0,653.2,2500.75,3014,1,Male,21,True,False,True,True,2,United States,California,San Marcos,92078
0177-PXBAT,Q3,3,Stayed,No,0.0,59,5655.0,,,517,True,7,33,,True,25.15,True,True,Fiber Optic,20.0,True,False,True,True,True,True,False,True,One Year,True,Bank Withdrawal,109.9,3694.7,0.0,0.0,829.95,4524.65,857,1,Male,78,False,True,True,False,0,United States,California,Desert Center,92239
0178-CIIKR,Q3,3,Joined,No,0.0,74,5949.0,,,6472,False,0,3,,True,2.69,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.95,58.0,0.0,0.0,8.07,66.07,6472,1,Female,60,False,False,False,False,0,United States,California,Crows Landing,95313
0178-SZBHO,Q3,3,Stayed,No,0.0,76,3760.0,,,3324,True,7,47,,True,1.09,True,True,Fiber Optic,13.0,False,True,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,87.2,4017.45,0.0,0.0,51.23,4068.68,5196,1,Male,54,False,False,True,True,1,United States,California,Tuolumne,95379
0181-RITDD,Q3,4,Stayed,No,0.0,43,5298.0,,,3827,True,2,62,,True,1.76,False,True,Fiber Optic,20.0,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,108.15,6825.65,0.0,0.0,109.12,6934.77,83,1,Male,42,False,False,True,True,3,United States,California,San Diego,92120
0186-CAERR,Q3,4,Stayed,No,0.0,59,4644.0,,,6570,False,0,71,,True,2.88,True,True,Fiber Optic,48.0,True,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,116.3,8309.55,0.0,0.0,204.48,8514.03,6570,1,Male,22,True,False,False,False,0,United States,California,Auburn,95603
0187-QSXOE,Q3,4,Stayed,No,0.0,36,5711.0,,,861,True,8,7,,True,41.97,False,True,Fiber Optic,11.0,False,False,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,89.0,605.45,0.0,0.0,293.79,899.24,1201,1,Male,71,False,True,True,False,0,United States,California,Fresno,93725
0187-WZNAB,Q3,3,Stayed,No,0.0,57,4331.0,,,4103,True,6,27,Offer C,True,46.66,False,True,Fiber Optic,28.0,True,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,74.4,1972.35,0.0,0.0,1259.82,3232.17,2231,1,Female,56,False,False,True,True,2,United States,California,Del Rey,93616
0188-GWFLE,Q3,3,Joined,No,0.0,59,4978.0,,,4171,False,0,2,,True,1.81,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.05,33.7,0.0,0.0,3.62,37.32,2299,1,Male,33,False,False,False,False,0,United States,California,Redwood City,94065
0191-EQUUH,Q3,4,Stayed,No,0.0,69,2754.0,,,4939,False,0,25,Offer C,False,0.0,False,True,Cable,75.0,True,False,False,True,False,False,False,True,Two Year,False,Bank Withdrawal,35.05,844.45,0.0,0.0,0.0,844.45,3067,1,Female,32,False,False,False,True,3,United States,California,Landers,92285
0191-ZHSKZ,Q3,4,Stayed,No,0.0,55,3033.0,,,486,False,0,30,,True,38.61,False,True,DSL,5.0,True,True,False,False,True,True,False,True,One Year,True,Bank Withdrawal,74.75,2111.3,0.0,0.0,1158.3,3269.6,826,1,Male,80,False,True,False,False,0,United States,California,Hawthorne,90250
0193-ESZXP,Q3,1,Churned,Yes,1.0,91,5067.0,Attitude,Attitude of support person,377,True,1,58,,True,16.94,False,True,Fiber Optic,19.0,True,True,False,True,True,True,True,True,One Year,True,Credit Card,105.5,6205.5,0.0,0.0,982.52,7188.02,717,1,Female,73,False,True,True,False,0,Country,California,Oceano,93445
0195-IESCP,Q3,3,Churned,Yes,1.0,75,3573.0,Competitor,Competitor offered more data,1260,True,1,10,Offer D,True,2.02,True,True,Fiber Optic,82.0,False,False,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,85.25,855.3,0.0,100.0,20.2,975.5,1600,1,Male,26,True,False,True,False,0,United States,California,Armona,93202
0196-JTUQI,Q3,5,Stayed,No,0.0,68,5841.0,,,3403,False,0,9,,True,9.27,True,True,Fiber Optic,28.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,75.2,633.85,0.0,0.0,83.43,717.28,5275,1,Female,59,False,False,False,False,0,United States,California,Clarksburg,95612
0196-VULGZ,Q3,3,Churned,Yes,1.0,77,5721.0,Other,Deceased,364,True,1,6,,True,28.71,True,True,Fiber Optic,17.0,False,False,False,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,84.35,474.9,0.0,0.0,172.26,647.16,704,1,Female,78,False,True,True,False,0,Country,California,Irvine,92620
0197-PNKNK,Q3,3,Stayed,No,0.0,49,5629.0,,,4306,True,7,69,,True,38.92,True,True,Fiber Optic,16.0,True,False,True,False,False,False,False,False,One Year,False,Bank Withdrawal,84.45,5848.6,0.0,40.0,2685.48,8574.08,2434,1,Female,47,False,False,True,True,1,United States,California,Scotts Valley,95066
0201-MIBOL,Q3,3,Stayed,No,0.0,69,4861.0,,,1071,False,0,66,,True,10.45,True,True,Fiber Optic,20.0,True,False,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,102.4,6471.85,0.0,0.0,689.7,7161.55,1411,1,Female,68,False,True,False,False,0,United States,California,Salida,95368
0201-OAMXR,Q3,1,Churned,Yes,1.0,87,4838.0,Dissatisfaction,Network reliability,1400,False,0,70,Offer A,True,10.21,True,True,Fiber Optic,52.0,True,True,True,True,True,True,True,True,One Year,False,Credit Card,115.55,8127.6,0.0,0.0,714.7,8842.3,1740,1,Female,30,False,False,False,False,0,United States,California,Mckinleyville,95519
0203-HHYIJ,Q3,3,Churned,Yes,1.0,79,3779.0,Price,Long distance charges,1643,False,0,25,Offer C,True,5.57,True,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,25.3,676.35,0.0,0.0,139.25,815.6,1983,1,Male,62,False,False,False,False,0,United States,California,Atherton,94027
0206-OYVOC,Q3,5,Stayed,No,0.0,77,5596.0,,,5012,True,1,46,Offer B,True,24.33,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,19.25,864.2,0.0,0.0,1119.18,1983.38,3140,1,Female,52,False,False,True,True,2,United States,California,Huntington Beach,92649
0206-TBWLC,Q3,4,Stayed,No,0.0,67,4488.0,,,2821,True,7,54,Offer B,True,11.4,True,True,Fiber Optic,26.0,True,True,True,True,True,True,True,True,One Year,True,Credit Card,114.65,6049.5,0.0,0.0,615.6,6665.1,4693,1,Female,63,False,False,True,False,0,United States,California,Calimesa,92320
0207-MDKNV,Q3,1,Churned,Yes,1.0,84,2122.0,Competitor,Competitor made better offer,1313,False,0,15,,True,22.39,False,True,Fiber Optic,7.0,True,False,True,True,True,True,True,True,Month-to-Month,False,Bank Withdrawal,105.1,1582.75,0.0,0.0,335.85,1918.6,1653,1,Female,54,False,False,False,False,0,United States,California,Daly City,94014
0208-BPQEJ,Q3,3,Stayed,No,0.0,29,3713.0,,,4424,False,0,12,Offer D,True,8.25,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.4,198.1,0.0,0.0,99.0,297.1,2552,1,Female,48,False,False,True,True,1,United States,California,Middletown,95461
0212-ISBBF,Q3,3,Stayed,No,0.0,73,2875.0,,,6368,False,0,22,,False,0.0,False,True,Cable,22.0,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,50.35,1098.85,0.0,0.0,0.0,1098.85,6368,1,Female,51,False,False,False,False,0,United States,California,Berkeley,94705
0214-JHPFW,Q3,4,Stayed,No,0.0,42,5640.0,,,2964,True,9,70,,False,0.0,False,True,Cable,85.0,False,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,57.8,4039.3,1.01,0.0,0.0,4038.29,4836,1,Female,22,True,False,True,False,0,United States,California,Lost Hills,93249
0215-BQKGS,Q3,4,Stayed,No,0.0,66,5393.0,,,2917,False,0,30,Offer C,True,24.73,False,True,Fiber Optic,20.0,True,True,True,False,False,False,False,False,Month-to-Month,True,Credit Card,84.3,2438.6,0.0,130.0,741.9,3310.5,4789,1,Male,52,False,False,False,False,0,United States,California,Garden Grove,92844
0218-QNVAS,Q3,5,Stayed,No,0.0,37,5876.0,,,7013,True,1,71,Offer A,True,28.34,True,True,Fiber Optic,59.0,False,True,False,False,True,True,True,True,One Year,False,Bank Withdrawal,100.55,7113.75,16.99,0.0,2012.14,9108.9,7013,1,Male,22,True,False,True,True,1,United States,California,Indio,92203
0219-QAERP,Q3,5,Stayed,No,0.0,74,4006.0,,,3994,True,2,30,,True,9.81,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.8,576.65,0.0,0.0,294.3,870.95,250,1,Male,33,False,False,True,False,0,United States,California,Oxnard,93033
0219-YTZUE,Q3,3,Churned,Yes,1.0,73,4939.0,Competitor,Competitor made better offer,1210,True,5,4,Offer E,True,28.77,True,True,Fiber Optic,19.0,False,True,True,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,84.8,371.9,0.0,0.0,115.08,486.98,1550,1,Male,26,True,False,True,False,0,United States,California,San Diego,92122
0220-EBGCE,Q3,1,Churned,Yes,1.0,67,3273.0,Competitor,Competitor made better offer,2430,False,0,2,Offer E,True,14.14,False,True,Fiber Optic,28.0,False,False,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,85.85,167.3,0.0,0.0,28.28,195.58,4302,1,Male,58,False,False,False,False,0,United States,California,Escondido,92027
0221-NAUXK,Q3,5,Stayed,No,0.0,48,3044.0,,,6053,False,0,10,,True,7.86,False,False,,0.0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,19.95,219.5,0.0,0.0,78.6,298.1,6053,1,Male,22,True,False,False,True,1,United States,California,Moreno Valley,92553
0221-WMXNQ,Q3,3,Stayed,No,0.0,40,4033.0,,,495,False,0,4,Offer E,True,36.4,False,True,Fiber Optic,29.0,True,False,False,False,False,False,False,True,One Year,False,Bank Withdrawal,75.35,273.4,0.0,0.0,145.6,419.0,835,1,Male,66,False,True,False,False,0,United States,California,Chino,91710
0222-CNVPT,Q3,3,Stayed,No,0.0,67,4865.0,,,617,False,0,52,Offer B,False,0.0,False,True,DSL,19.0,True,False,False,False,True,True,True,True,Two Year,True,Credit Card,48.8,2555.05,0.0,0.0,0.0,2555.05,957,1,Male,69,False,True,False,False,0,United States,California,Sacramento,95820
0224-HJAPT,Q3,2,Churned,Yes,1.0,82,2857.0,Competitor,Competitor made better offer,1546,False,0,5,,True,22.01,True,True,Cable,85.0,False,False,False,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,47.15,223.15,0.0,0.0,110.05,333.2,1886,1,Male,25,True,False,False,False,0,United States,California,San Diego,92117
0224-NIJLP,Q3,4,Stayed,No,0.0,32,3899.0,,,6493,True,1,8,Offer E,True,2.87,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.15,165.5,0.0,0.0,22.96,188.46,6493,1,Male,30,False,False,True,True,3,United States,California,Turlock,95380
0224-RLWWD,Q3,3,Joined,No,0.0,44,3805.0,,,515,False,0,2,Offer E,True,23.91,False,True,Cable,22.0,False,False,False,False,False,False,False,True,One Year,True,Bank Withdrawal,44.3,89.3,0.0,0.0,47.82,137.12,855,1,Female,73,False,True,False,False,0,United States,California,Calexico,92231
0225-ZORZP,Q3,5,Joined,No,0.0,43,5828.0,,,5436,False,0,3,Offer E,True,13.72,False,True,Fiber Optic,26.0,False,True,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,84.3,235.05,0.0,0.0,41.16,276.21,3564,1,Male,46,False,False,False,False,0,United States,California,Groveland,95321
0228-MAUWC,Q3,4,Stayed,No,0.0,39,3949.0,,,5369,False,0,19,Offer D,True,11.85,True,True,DSL,18.0,False,False,True,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,59.55,1144.6,0.0,0.0,225.15,1369.75,3497,1,Male,40,False,False,False,False,0,United States,California,Los Gatos,95033
0229-LFJAF,Q3,5,Stayed,No,0.0,32,4262.0,,,3045,False,0,72,Offer A,True,3.66,True,True,DSL,13.0,True,True,True,True,False,False,False,True,Two Year,False,Bank Withdrawal,69.65,4908.25,0.0,0.0,263.52,5171.77,4917,1,Male,53,False,False,False,False,0,United States,California,Clovis,93611
0230-UBYPQ,Q3,3,Stayed,No,0.0,48,5089.0,,,1098,True,2,63,Offer B,False,0.0,False,True,DSL,7.0,True,False,False,True,False,False,False,True,One Year,False,Bank Withdrawal,36.1,2298.9,0.0,0.0,0.0,2298.9,1438,1,Male,76,False,True,True,False,0,United States,California,Hyampom,96046
0230-WEQUW,Q3,4,Stayed,No,0.0,77,5500.0,,,2685,True,1,66,,False,0.0,False,True,DSL,29.0,True,True,True,True,True,False,False,True,Two Year,True,Bank Withdrawal,56.6,3789.2,0.0,0.0,0.0,3789.2,4557,1,Male,38,False,False,True,False,0,United States,California,Woodland Hills,91364
0231-LXVAP,Q3,3,Churned,Yes,1.0,66,3389.0,Competitor,Competitor made better offer,2261,False,0,1,,True,44.56,False,True,Fiber Optic,27.0,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,75.9,75.9,0.0,0.0,44.56,120.46,4133,1,Male,23,True,False,False,False,0,United States,California,Temecula,92592
0233-FTHAV,Q3,3,Stayed,No,0.0,49,5687.0,,,4374,False,0,60,,True,15.29,True,True,Fiber Optic,48.0,False,False,True,False,False,False,False,True,One Year,True,Bank Withdrawal,79.2,4765.0,0.0,0.0,917.4,5682.4,2502,1,Female,24,True,False,False,False,0,United States,California,Livingston,95334
0234-TEVTT,Q3,3,Stayed,No,0.0,21,5269.0,,,4030,True,3,48,,False,0.0,False,True,DSL,22.0,True,False,True,False,False,True,True,True,One Year,False,Credit Card,45.0,2196.3,0.0,0.0,0.0,2196.3,286,1,Female,43,False,False,True,True,3,United States,California,Tulare,93274
0235-KGSLC,Q3,2,Churned,Yes,1.0,86,3967.0,Other,Moved,1615,False,0,1,Offer E,True,33.34,False,True,Fiber Optic,4.0,False,False,True,False,True,False,False,True,Month-to-Month,True,Credit Card,85.55,85.55,0.0,0.0,33.34,118.89,1955,1,Female,45,False,False,False,False,0,United States,California,Buellton,93427
0236-HFWSV,Q3,1,Churned,Yes,1.0,77,5264.0,Competitor,Competitor had better devices,1284,False,0,15,,True,48.93,True,True,Fiber Optic,15.0,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,93.35,1444.65,0.0,0.0,733.95,2178.6,1624,1,Male,49,False,False,False,False,0,United States,California,Palmdale,93552
0237-YFUTL,Q3,3,Stayed,No,0.0,21,4676.0,,,5015,True,4,50,Offer B,True,34.57,True,True,Fiber Optic,13.0,True,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,109.65,5405.8,0.0,0.0,1728.5,7134.3,3143,1,Female,62,False,False,True,False,0,United States,California,Midway City,92655
0238-WHBIQ,Q3,3,Stayed,No,0.0,50,4193.0,,,4485,True,10,72,Offer A,True,33.75,True,True,Cable,30.0,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,89.7,6339.3,0.0,0.0,2430.0,8769.3,2613,1,Male,25,True,False,True,True,1,United States,California,Folsom,95630
0239-OXEXL,Q3,4,Stayed,No,0.0,49,3509.0,,,6363,False,0,46,,True,43.27,True,True,Fiber Optic,21.0,True,True,False,False,False,False,False,False,Month-to-Month,False,Credit Card,84.25,3847.6,0.0,100.0,1990.42,5938.02,6363,1,Female,37,False,False,False,False,0,United States,California,Oakland,94619
0244-LGNFY,Q3,4,Stayed,No,0.0,75,6342.0,,,4280,True,4,72,,True,30.0,True,True,DSL,19.0,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,92.65,6733.0,0.0,0.0,2160.0,8893.0,2408,1,Female,35,False,False,True,True,1,United States,California,San Anselmo,94960
0247-SLUJI,Q3,5,Joined,No,0.0,43,2004.0,,,4777,True,2,1,,True,34.28,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.7,19.7,0.0,0.0,34.28,53.98,2905,1,Male,37,False,False,True,True,3,United States,California,Duarte,91010
0248-IPDFW,Q3,4,Joined,No,0.0,57,5617.0,,,3916,False,0,1,,True,29.13,True,True,Cable,51.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,50.1,50.1,0.0,0.0,29.13,79.23,172,1,Female,19,True,False,False,False,0,United States,California,Lake Elsinore,92530
